Participant,List,Item,Verb,Whether,KnowledgeState,Score,Factivity,Slifting,Counts,Freq,Frequency
166,15,8,upset,0.169168755,knowledge,1,0.975,-2.828013868,10479,1.84E-05,-4.735824459
167,15,1,annoy,-0.256532897,noknowledge,6,0.9125,-3.690193752,677,1.19E-06,-5.925555631
167,15,2,claim,-3.870738107,noknowledge,5,0.4875,4.805822981,37469,6.57E-05,-4.182472197
167,15,3,determine,-2.271347473,noknowledge,5,0.7,1.384427885,37330,6.55E-05,-4.18408631
167,15,4,fascinate,-2.179070306,noknowledge,6,0.875,-0.903657144,301,5.28E-07,-6.277577804
167,15,5,insist,-0.932945572,knowledge,5,0.625,0.952022663,8810,1.54E-05,-4.811168391
167,15,6,persuade,1.655727873,knowledge,4,0.5875,-2.199087132,5756,1.01E-05,-4.996023515
167,15,7,satisfy,-2.077210831,knowledge,6,0.875,-4.529568896,6333,1.11E-05,-4.954534812
167,15,8,upset,0.169168755,knowledge,6,0.975,-2.828013868,10479,1.84E-05,-4.735824459
168,15,1,annoy,-0.256532897,noknowledge,5,0.9125,-3.690193752,677,1.19E-06,-5.925555631
168,15,2,claim,-3.870738107,noknowledge,2,0.4875,4.805822981,37469,6.57E-05,-4.182472197
168,15,3,determine,-2.271347473,noknowledge,3,0.7,1.384427885,37330,6.55E-05,-4.18408631
168,15,4,fascinate,-2.179070306,noknowledge,4,0.875,-0.903657144,301,5.28E-07,-6.277577804
168,15,5,insist,-0.932945572,knowledge,3,0.625,0.952022663,8810,1.54E-05,-4.811168391
168,15,6,persuade,1.655727873,knowledge,2,0.5875,-2.199087132,5756,1.01E-05,-4.996023515
168,15,7,satisfy,-2.077210831,knowledge,4,0.875,-4.529568896,6333,1.11E-05,-4.954534812
168,15,8,upset,0.169168755,knowledge,1,0.975,-2.828013868,10479,1.84E-05,-4.735824459
169,15,1,annoy,-0.256532897,noknowledge,3,0.9125,-3.690193752,677,1.19E-06,-5.925555631
169,15,2,claim,-3.870738107,noknowledge,6,0.4875,4.805822981,37469,6.57E-05,-4.182472197
169,15,3,determine,-2.271347473,noknowledge,6,0.7,1.384427885,37330,6.55E-05,-4.18408631
169,15,4,fascinate,-2.179070306,noknowledge,4,0.875,-0.903657144,301,5.28E-07,-6.277577804
169,15,5,insist,-0.932945572,knowledge,5,0.625,0.952022663,8810,1.54E-05,-4.811168391
169,15,6,persuade,1.655727873,knowledge,6,0.5875,-2.199087132,5756,1.01E-05,-4.996023515
169,15,7,satisfy,-2.077210831,knowledge,5,0.875,-4.529568896,6333,1.11E-05,-4.954534812
169,15,8,upset,0.169168755,knowledge,3,0.975,-2.828013868,10479,1.84E-05,-4.735824459
170,15,1,annoy,-0.256532897,noknowledge,4,0.9125,-3.690193752,677,1.19E-06,-5.925555631
170,15,2,claim,-3.870738107,noknowledge,7,0.4875,4.805822981,37469,6.57E-05,-4.182472197
170,15,3,determine,-2.271347473,noknowledge,5,0.7,1.384427885,37330,6.55E-05,-4.18408631
170,15,4,fascinate,-2.179070306,noknowledge,7,0.875,-0.903657144,301,5.28E-07,-6.277577804
170,15,5,insist,-0.932945572,knowledge,6,0.625,0.952022663,8810,1.54E-05,-4.811168391
170,15,6,persuade,1.655727873,knowledge,7,0.5875,-2.199087132,5756,1.01E-05,-4.996023515
170,15,7,satisfy,-2.077210831,knowledge,3,0.875,-4.529568896,6333,1.11E-05,-4.954534812
170,15,8,upset,0.169168755,knowledge,6,0.975,-2.828013868,10479,1.84E-05,-4.735824459
171,16,1,answer,0.57613324,knowledge,1,0.725,0.665752336,84767,0.000148622,-3.827917487
171,16,2,clarify,-1.076975774,knowledge,2,0.7625,1.395549219,4481,7.86E-06,-5.104769356
171,16,3,detest,-3.792040162,knowledge,2,0.8875,-1.280622892,300,5.26E-07,-6.279023045
171,16,4,feel,-3.417719181,knowledge,6,0.5375,3.83177761,193225,0.000338781,-3.470080984
171,16,5,insult,-1.829921493,noknowledge,6,0.9375,-5.949003447,3922,6.88E-06,-5.16263671
171,16,6,petrify,-2.591261998,noknowledge,6,0.8375,-2.55657285,22,3.86E-08,-7.413721619
171,16,7,say,-5.102711403,noknowledge,6,0.65,1.624271338,526285,0.000922734,-3.034923308
171,16,8,vex,-1.329543859,noknowledge,2,0.825,-0.064226651,99,1.74E-07,-6.760509105
172,16,1,answer,0.57613324,knowledge,2,0.725,0.665752336,84767,0.000148622,-3.827917487
172,16,2,clarify,-1.076975774,knowledge,3,0.7625,1.395549219,4481,7.86E-06,-5.104769356
172,16,3,detest,-3.792040162,knowledge,2,0.8875,-1.280622892,300,5.26E-07,-6.279023045
172,16,4,feel,-3.417719181,knowledge,6,0.5375,3.83177761,193225,0.000338781,-3.470080984
172,16,5,insult,-1.829921493,noknowledge,1,0.9375,-5.949003447,3922,6.88E-06,-5.16263671
172,16,6,petrify,-2.591261998,noknowledge,1,0.8375,-2.55657285,22,3.86E-08,-7.413721619
172,16,7,say,-5.102711403,noknowledge,5,0.65,1.624271338,526285,0.000922734,-3.034923308
172,16,8,vex,-1.329543859,noknowledge,7,0.825,-0.064226651,99,1.74E-07,-6.760509105
173,16,1,answer,0.57613324,knowledge,4,0.725,0.665752336,84767,0.000148622,-3.827917487
173,16,2,clarify,-1.076975774,knowledge,5,0.7625,1.395549219,4481,7.86E-06,-5.104769356
173,16,3,detest,-3.792040162,knowledge,4,0.8875,-1.280622892,300,5.26E-07,-6.279023045
173,16,4,feel,-3.417719181,knowledge,7,0.5375,3.83177761,193225,0.000338781,-3.470080984
173,16,5,insult,-1.829921493,noknowledge,5,0.9375,-5.949003447,3922,6.88E-06,-5.16263671
173,16,6,petrify,-2.591261998,noknowledge,7,0.8375,-2.55657285,22,3.86E-08,-7.413721619
173,16,7,say,-5.102711403,noknowledge,6,0.65,1.624271338,526285,0.000922734,-3.034923308
173,16,8,vex,-1.329543859,noknowledge,5,0.825,-0.064226651,99,1.74E-07,-6.760509105
174,16,1,answer,0.57613324,knowledge,1,0.725,0.665752336,84767,0.000148622,-3.827917487
174,16,2,clarify,-1.076975774,knowledge,2,0.7625,1.395549219,4481,7.86E-06,-5.104769356
174,16,3,detest,-3.792040162,knowledge,3,0.8875,-1.280622892,300,5.26E-07,-6.279023045
174,16,4,feel,-3.417719181,knowledge,5,0.5375,3.83177761,193225,0.000338781,-3.470080984
174,16,5,insult,-1.829921493,noknowledge,1,0.9375,-5.949003447,3922,6.88E-06,-5.16263671
174,16,6,petrify,-2.591261998,noknowledge,1,0.8375,-2.55657285,22,3.86E-08,-7.413721619
174,16,7,say,-5.102711403,noknowledge,4,0.65,1.624271338,526285,0.000922734,-3.034923308
174,16,8,vex,-1.329543859,noknowledge,4,0.825,-0.064226651,99,1.74E-07,-6.760509105
175,16,1,answer,0.57613324,knowledge,5,0.725,0.665752336,84767,0.000148622,-3.827917487
175,16,2,clarify,-1.076975774,knowledge,6,0.7625,1.395549219,4481,7.86E-06,-5.104769356
175,16,3,detest,-3.792040162,knowledge,7,0.8875,-1.280622892,300,5.26E-07,-6.279023045
175,16,4,feel,-3.417719181,knowledge,6,0.5375,3.83177761,193225,0.000338781,-3.470080984
175,16,5,insult,-1.829921493,noknowledge,6,0.9375,-5.949003447,3922,6.88E-06,-5.16263671
175,16,6,petrify,-2.591261998,noknowledge,6,0.8375,-2.55657285,22,3.86E-08,-7.413721619
175,16,7,say,-5.102711403,noknowledge,5,0.65,1.624271338,526285,0.000922734,-3.034923308
175,16,8,vex,-1.329543859,noknowledge,5,0.825,-0.064226651,99,1.74E-07,-6.760509105
176,16,1,answer,0.57613324,noknowledge,1,0.725,0.665752336,84767,0.000148622,-3.827917487
176,16,2,clarify,-1.076975774,noknowledge,1,0.7625,1.395549219,4481,7.86E-06,-5.104769356
176,16,3,detest,-3.792040162,noknowledge,3,0.8875,-1.280622892,300,5.26E-07,-6.279023045
176,16,4,feel,-3.417719181,noknowledge,7,0.5375,3.83177761,193225,0.000338781,-3.470080984
176,16,5,insult,-1.829921493,knowledge,2,0.9375,-5.949003447,3922,6.88E-06,-5.16263671
176,16,6,petrify,-2.591261998,knowledge,2,0.8375,-2.55657285,22,3.86E-08,-7.413721619
176,16,7,say,-5.102711403,knowledge,3,0.65,1.624271338,526285,0.000922734,-3.034923308
176,16,8,vex,-1.329543859,knowledge,2,0.825,-0.064226651,99,1.74E-07,-6.760509105
177,16,1,answer,0.57613324,noknowledge,1,0.725,0.665752336,84767,0.000148622,-3.827917487
177,16,2,clarify,-1.076975774,noknowledge,1,0.7625,1.395549219,4481,7.86E-06,-5.104769356
177,16,3,detest,-3.792040162,noknowledge,3,0.8875,-1.280622892,300,5.26E-07,-6.279023045
177,16,4,feel,-3.417719181,noknowledge,4,0.5375,3.83177761,193225,0.000338781,-3.470080984
177,16,5,insult,-1.829921493,knowledge,1,0.9375,-5.949003447,3922,6.88E-06,-5.16263671
177,16,6,petrify,-2.591261998,knowledge,1,0.8375,-2.55657285,22,3.86E-08,-7.413721619
177,16,7,say,-5.102711403,knowledge,1,0.65,1.624271338,526285,0.000922734,-3.034923308
177,16,8,vex,-1.329543859,knowledge,1,0.825,-0.064226651,99,1.74E-07,-6.760509105
178,16,1,answer,0.57613324,noknowledge,7,0.725,0.665752336,84767,0.000148622,-3.827917487
178,16,2,clarify,-1.076975774,noknowledge,7,0.7625,1.395549219,4481,7.86E-06,-5.104769356
178,16,3,detest,-3.792040162,noknowledge,6,0.8875,-1.280622892,300,5.26E-07,-6.279023045
178,16,4,feel,-3.417719181,noknowledge,7,0.5375,3.83177761,193225,0.000338781,-3.470080984
178,16,5,insult,-1.829921493,knowledge,6,0.9375,-5.949003447,3922,6.88E-06,-5.16263671
178,16,6,petrify,-2.591261998,knowledge,6,0.8375,-2.55657285,22,3.86E-08,-7.413721619
178,16,7,say,-5.102711403,knowledge,6,0.65,1.624271338,526285,0.000922734,-3.034923308
178,16,8,vex,-1.329543859,knowledge,6,0.825,-0.064226651,99,1.74E-07,-6.760509105
179,16,1,answer,0.57613324,noknowledge,2,0.725,0.665752336,84767,0.000148622,-3.827917487
179,16,2,clarify,-1.076975774,noknowledge,7,0.7625,1.395549219,4481,7.86E-06,-5.104769356
179,16,3,detest,-3.792040162,noknowledge,4,0.8875,-1.280622892,300,5.26E-07,-6.279023045
179,16,4,feel,-3.417719181,noknowledge,7,0.5375,3.83177761,193225,0.000338781,-3.470080984
179,16,5,insult,-1.829921493,knowledge,1,0.9375,-5.949003447,3922,6.88E-06,-5.16263671
179,16,6,petrify,-2.591261998,knowledge,4,0.8375,-2.55657285,22,3.86E-08,-7.413721619
179,16,7,say,-5.102711403,knowledge,5,0.65,1.624271338,526285,0.000922734,-3.034923308
179,16,8,vex,-1.329543859,knowledge,3,0.825,-0.064226651,99,1.74E-07,-6.760509105
180,16,1,answer,0.57613324,noknowledge,1,0.725,0.665752336,84767,0.000148622,-3.827917487
180,16,2,clarify,-1.076975774,noknowledge,5,0.7625,1.395549219,4481,7.86E-06,-5.104769356
180,16,3,detest,-3.792040162,noknowledge,5,0.8875,-1.280622892,300,5.26E-07,-6.279023045
180,16,4,feel,-3.417719181,noknowledge,1,0.5375,3.83177761,193225,0.000338781,-3.470080984
180,16,5,insult,-1.829921493,knowledge,1,0.9375,-5.949003447,3922,6.88E-06,-5.16263671
180,16,6,petrify,-2.591261998,knowledge,2,0.8375,-2.55657285,22,3.86E-08,-7.413721619
180,16,7,say,-5.102711403,knowledge,3,0.65,1.624271338,526285,0.000922734,-3.034923308
180,16,8,vex,-1.329543859,knowledge,2,0.825,-0.064226651,99,1.74E-07,-6.760509105
181,17,1,apologize,-0.754423111,knowledge,5,0.9,2.820795514,6369,1.12E-05,-4.952073051
181,17,2,comfort,-0.561394952,knowledge,5,0.9,-1.622010293,18196,3.19E-05,-4.496168372
181,17,3,devastate,-1.601372201,knowledge,5,0.9,-5.679923223,402,7.05E-07,-6.151918247
181,17,4,fess_up,-0.47817445,knowledge,5,0.875,-0.578836288,207,3.63E-07,-6.440173954
181,17,5,interest,0.348492022,noknowledge,4,0.825,-2.965787239,993,1.74E-06,-5.759195051
181,17,6,piece_together,-1.690562079,noknowledge,7,0.7625,1.063499978,687,1.20E-06,-5.919187563
181,17,7,scare,-2.526134468,noknowledge,5,0.7875,-5.986560306,4105,7.20E-06,-5.142831138
181,17,8,wager,2.126587112,noknowledge,7,0.575,1.446728331,461,8.08E-07,-6.092443374
182,17,1,apologize,-0.754423111,knowledge,1,0.9,2.820795514,6369,1.12E-05,-4.952073051
182,17,2,comfort,-0.561394952,knowledge,1,0.9,-1.622010293,18196,3.19E-05,-4.496168372
182,17,3,devastate,-1.601372201,knowledge,2,0.9,-5.679923223,402,7.05E-07,-6.151918247
182,17,4,fess_up,-0.47817445,knowledge,3,0.875,-0.578836288,207,3.63E-07,-6.440173954
182,17,5,interest,0.348492022,noknowledge,5,0.825,-2.965787239,993,1.74E-06,-5.759195051
182,17,6,piece_together,-1.690562079,noknowledge,6,0.7625,1.063499978,687,1.20E-06,-5.919187563
182,17,7,scare,-2.526134468,noknowledge,6,0.7875,-5.986560306,4105,7.20E-06,-5.142831138
182,17,8,wager,2.126587112,noknowledge,2,0.575,1.446728331,461,8.08E-07,-6.092443374
183,17,1,apologize,-0.754423111,knowledge,1,0.9,2.820795514,6369,1.12E-05,-4.952073051
183,17,2,comfort,-0.561394952,knowledge,1,0.9,-1.622010293,18196,3.19E-05,-4.496168372
183,17,3,devastate,-1.601372201,knowledge,2,0.9,-5.679923223,402,7.05E-07,-6.151918247
183,17,4,fess_up,-0.47817445,knowledge,1,0.875,-0.578836288,207,3.63E-07,-6.440173954
183,17,5,interest,0.348492022,noknowledge,1,0.825,-2.965787239,993,1.74E-06,-5.759195051
183,17,6,piece_together,-1.690562079,noknowledge,2,0.7625,1.063499978,687,1.20E-06,-5.919187563
183,17,7,scare,-2.526134468,noknowledge,6,0.7875,-5.986560306,4105,7.20E-06,-5.142831138
183,17,8,wager,2.126587112,noknowledge,4,0.575,1.446728331,461,8.08E-07,-6.092443374
184,17,1,apologize,-0.754423111,knowledge,1,0.9,2.820795514,6369,1.12E-05,-4.952073051
184,17,2,comfort,-0.561394952,knowledge,1,0.9,-1.622010293,18196,3.19E-05,-4.496168372
184,17,3,devastate,-1.601372201,knowledge,7,0.9,-5.679923223,402,7.05E-07,-6.151918247
184,17,4,fess_up,-0.47817445,knowledge,2,0.875,-0.578836288,207,3.63E-07,-6.440173954
184,17,5,interest,0.348492022,noknowledge,2,0.825,-2.965787239,993,1.74E-06,-5.759195051
184,17,6,piece_together,-1.690562079,noknowledge,3,0.7625,1.063499978,687,1.20E-06,-5.919187563
184,17,7,scare,-2.526134468,noknowledge,5,0.7875,-5.986560306,4105,7.20E-06,-5.142831138
184,17,8,wager,2.126587112,noknowledge,6,0.575,1.446728331,461,8.08E-07,-6.092443374
185,17,1,apologize,-0.754423111,knowledge,1,0.9,2.820795514,6369,1.12E-05,-4.952073051
185,17,2,comfort,-0.561394952,knowledge,1,0.9,-1.622010293,18196,3.19E-05,-4.496168372
185,17,3,devastate,-1.601372201,knowledge,5,0.9,-5.679923223,402,7.05E-07,-6.151918247
185,17,4,fess_up,-0.47817445,knowledge,2,0.875,-0.578836288,207,3.63E-07,-6.440173954
185,17,5,interest,0.348492022,noknowledge,1,0.825,-2.965787239,993,1.74E-06,-5.759195051
185,17,6,piece_together,-1.690562079,noknowledge,7,0.7625,1.063499978,687,1.20E-06,-5.919187563
185,17,7,scare,-2.526134468,noknowledge,7,0.7875,-5.986560306,4105,7.20E-06,-5.142831138
185,17,8,wager,2.126587112,noknowledge,7,0.575,1.446728331,461,8.08E-07,-6.092443374
186,17,1,apologize,-0.754423111,noknowledge,3,0.9,2.820795514,6369,1.12E-05,-4.952073051
186,17,2,comfort,-0.561394952,noknowledge,5,0.9,-1.622010293,18196,3.19E-05,-4.496168372
186,17,3,devastate,-1.601372201,noknowledge,5,0.9,-5.679923223,402,7.05E-07,-6.151918247
186,17,4,fess_up,-0.47817445,noknowledge,3,0.875,-0.578836288,207,3.63E-07,-6.440173954
186,17,5,interest,0.348492022,knowledge,2,0.825,-2.965787239,993,1.74E-06,-5.759195051
186,17,6,piece_together,-1.690562079,knowledge,3,0.7625,1.063499978,687,1.20E-06,-5.919187563
186,17,7,scare,-2.526134468,knowledge,1,0.7875,-5.986560306,4105,7.20E-06,-5.142831138
186,17,8,wager,2.126587112,knowledge,7,0.575,1.446728331,461,8.08E-07,-6.092443374
187,17,1,apologize,-0.754423111,noknowledge,4,0.9,2.820795514,6369,1.12E-05,-4.952073051
187,17,2,comfort,-0.561394952,noknowledge,5,0.9,-1.622010293,18196,3.19E-05,-4.496168372
187,17,3,devastate,-1.601372201,noknowledge,5,0.9,-5.679923223,402,7.05E-07,-6.151918247
187,17,4,fess_up,-0.47817445,noknowledge,3,0.875,-0.578836288,207,3.63E-07,-6.440173954
187,17,5,interest,0.348492022,knowledge,3,0.825,-2.965787239,993,1.74E-06,-5.759195051
187,17,6,piece_together,-1.690562079,knowledge,5,0.7625,1.063499978,687,1.20E-06,-5.919187563
187,17,7,scare,-2.526134468,knowledge,5,0.7875,-5.986560306,4105,7.20E-06,-5.142831138
187,17,8,wager,2.126587112,knowledge,5,0.575,1.446728331,461,8.08E-07,-6.092443374
188,17,1,apologize,-0.754423111,noknowledge,6,0.9,2.820795514,6369,1.12E-05,-4.952073051
188,17,2,comfort,-0.561394952,noknowledge,5,0.9,-1.622010293,18196,3.19E-05,-4.496168372
188,17,3,devastate,-1.601372201,noknowledge,5,0.9,-5.679923223,402,7.05E-07,-6.151918247
188,17,4,fess_up,-0.47817445,noknowledge,3,0.875,-0.578836288,207,3.63E-07,-6.440173954
188,17,5,interest,0.348492022,knowledge,2,0.825,-2.965787239,993,1.74E-06,-5.759195051
188,17,6,piece_together,-1.690562079,knowledge,5,0.7625,1.063499978,687,1.20E-06,-5.919187563
188,17,7,scare,-2.526134468,knowledge,3,0.7875,-5.986560306,4105,7.20E-06,-5.142831138
188,17,8,wager,2.126587112,knowledge,7,0.575,1.446728331,461,8.08E-07,-6.092443374
189,17,1,apologize,-0.754423111,noknowledge,3,0.9,2.820795514,6369,1.12E-05,-4.952073051
189,17,2,comfort,-0.561394952,noknowledge,3,0.9,-1.622010293,18196,3.19E-05,-4.496168372
189,17,3,devastate,-1.601372201,noknowledge,4,0.9,-5.679923223,402,7.05E-07,-6.151918247
189,17,4,fess_up,-0.47817445,noknowledge,1,0.875,-0.578836288,207,3.63E-07,-6.440173954
189,17,5,interest,0.348492022,knowledge,1,0.825,-2.965787239,993,1.74E-06,-5.759195051
189,17,6,piece_together,-1.690562079,knowledge,2,0.7625,1.063499978,687,1.20E-06,-5.919187563
189,17,7,scare,-2.526134468,knowledge,1,0.7875,-5.986560306,4105,7.20E-06,-5.142831138
189,17,8,wager,2.126587112,knowledge,4,0.575,1.446728331,461,8.08E-07,-6.092443374
190,17,1,apologize,-0.754423111,noknowledge,7,0.9,2.820795514,6369,1.12E-05,-4.952073051
190,17,2,comfort,-0.561394952,noknowledge,5,0.9,-1.622010293,18196,3.19E-05,-4.496168372
190,17,3,devastate,-1.601372201,noknowledge,4,0.9,-5.679923223,402,7.05E-07,-6.151918247
190,17,4,fess_up,-0.47817445,noknowledge,1,0.875,-0.578836288,207,3.63E-07,-6.440173954
190,17,5,interest,0.348492022,knowledge,1,0.825,-2.965787239,993,1.74E-06,-5.759195051
190,17,6,piece_together,-1.690562079,knowledge,2,0.7625,1.063499978,687,1.20E-06,-5.919187563
190,17,7,scare,-2.526134468,knowledge,1,0.7875,-5.986560306,4105,7.20E-06,-5.142831138
190,17,8,wager,2.126587112,knowledge,6,0.575,1.446728331,461,8.08E-07,-6.092443374
191,18,1,appall,-2.142824544,knowledge,2,0.9125,-2.619156481,42,7.36E-08,-7.132895009
191,18,2,comment,-0.733635527,knowledge,4,0.7,1.433103181,29897,5.24E-05,-4.280516688
191,18,3,disagree,-2.14771117,knowledge,2,0.5875,2.054608661,12861,2.25E-05,-4.646869562
191,18,4,figure,-1.889268345,knowledge,6,0.6,3.025311297,29294,5.14E-05,-4.289365623
191,18,5,intimidate,-1.85982735,noknowledge,2,0.8375,-2.759064612,1458,2.56E-06,-5.592386776
191,18,6,pity,-1.83464735,noknowledge,2,0.8125,-2.54011244,4637,8.13E-06,-5.089907204
191,18,7,see,-0.515931702,noknowledge,7,0.7625,4.525744481,612024,0.00107306,-2.969375847
191,18,8,shock,-1.685121318,noknowledge,7,0.95,-2.523225089,20132,3.53E-05,-4.452257378
192,18,1,appall,-2.142824544,knowledge,1,0.9125,-2.619156481,42,7.36E-08,-7.132895009
192,18,2,comment,-0.733635527,knowledge,3,0.7,1.433103181,29897,5.24E-05,-4.280516688
192,18,3,disagree,-2.14771117,knowledge,1,0.5875,2.054608661,12861,2.25E-05,-4.646869562
192,18,4,figure,-1.889268345,knowledge,2,0.6,3.025311297,29294,5.14E-05,-4.289365623
192,18,5,intimidate,-1.85982735,noknowledge,1,0.8375,-2.759064612,1458,2.56E-06,-5.592386776
192,18,6,pity,-1.83464735,noknowledge,2,0.8125,-2.54011244,4637,8.13E-06,-5.089907204
192,18,7,see,-0.515931702,noknowledge,2,0.7625,4.525744481,612024,0.00107306,-2.969375847
192,18,8,shock,-1.685121318,noknowledge,5,0.95,-2.523225089,20132,3.53E-05,-4.452257378
193,18,1,appall,-2.142824544,knowledge,3,0.9125,-2.619156481,42,7.36E-08,-7.132895009
193,18,2,comment,-0.733635527,knowledge,2,0.7,1.433103181,29897,5.24E-05,-4.280516688
193,18,3,disagree,-2.14771117,knowledge,3,0.5875,2.054608661,12861,2.25E-05,-4.646869562
193,18,4,figure,-1.889268345,knowledge,5,0.6,3.025311297,29294,5.14E-05,-4.289365623
193,18,5,intimidate,-1.85982735,noknowledge,5,0.8375,-2.759064612,1458,2.56E-06,-5.592386776
193,18,6,pity,-1.83464735,noknowledge,2,0.8125,-2.54011244,4637,8.13E-06,-5.089907204
193,18,7,see,-0.515931702,noknowledge,3,0.7625,4.525744481,612024,0.00107306,-2.969375847
193,18,8,shock,-1.685121318,noknowledge,5,0.95,-2.523225089,20132,3.53E-05,-4.452257378
194,18,1,appall,-2.142824544,knowledge,2,0.9125,-2.619156481,42,7.36E-08,-7.132895009
194,18,2,comment,-0.733635527,knowledge,1,0.7,1.433103181,29897,5.24E-05,-4.280516688
194,18,3,disagree,-2.14771117,knowledge,1,0.5875,2.054608661,12861,2.25E-05,-4.646869562
194,18,4,figure,-1.889268345,knowledge,6,0.6,3.025311297,29294,5.14E-05,-4.289365623
194,18,5,intimidate,-1.85982735,noknowledge,1,0.8375,-2.759064612,1458,2.56E-06,-5.592386776
194,18,6,pity,-1.83464735,noknowledge,2,0.8125,-2.54011244,4637,8.13E-06,-5.089907204
194,18,7,see,-0.515931702,noknowledge,5,0.7625,4.525744481,612024,0.00107306,-2.969375847
194,18,8,shock,-1.685121318,noknowledge,7,0.95,-2.523225089,20132,3.53E-05,-4.452257378
195,18,1,appall,-2.142824544,knowledge,2,0.9125,-2.619156481,42,7.36E-08,-7.132895009
195,18,2,comment,-0.733635527,knowledge,5,0.7,1.433103181,29897,5.24E-05,-4.280516688
195,18,3,disagree,-2.14771117,knowledge,1,0.5875,2.054608661,12861,2.25E-05,-4.646869562
195,18,4,figure,-1.889268345,knowledge,7,0.6,3.025311297,29294,5.14E-05,-4.289365623
195,18,5,intimidate,-1.85982735,noknowledge,1,0.8375,-2.759064612,1458,2.56E-06,-5.592386776
195,18,6,pity,-1.83464735,noknowledge,1,0.8125,-2.54011244,4637,8.13E-06,-5.089907204
195,18,7,see,-0.515931702,noknowledge,6,0.7625,4.525744481,612024,0.00107306,-2.969375847
195,18,8,shock,-1.685121318,noknowledge,7,0.95,-2.523225089,20132,3.53E-05,-4.452257378
196,18,1,appall,-2.142824544,noknowledge,3,0.9125,-2.619156481,42,7.36E-08,-7.132895009
196,18,2,comment,-0.733635527,noknowledge,3,0.7,1.433103181,29897,5.24E-05,-4.280516688
196,18,3,disagree,-2.14771117,noknowledge,4,0.5875,2.054608661,12861,2.25E-05,-4.646869562
196,18,4,figure,-1.889268345,noknowledge,5,0.6,3.025311297,29294,5.14E-05,-4.289365623
196,18,5,intimidate,-1.85982735,knowledge,2,0.8375,-2.759064612,1458,2.56E-06,-5.592386776
